ordinal_id,geo_id,volume
7398,936749134809923942,SStrip::Barrel
7399,936749134809923943,SStrip::Barrel
7400,936749134809923944,SStrip::Barrel
7401,936749134809923945,SStrip::Barrel
7402,936749134809923946,SStrip::Barrel
7403,936749134809923947,SStrip::Barrel
7404,936749134809923948,SStrip::Barrel
7405,936749134809923949,SStrip::Barrel
7406,936749134809923950,SStrip::Barrel
7407,936749134809923951,SStrip::Barrel
7408,936749134809923952,SStrip::Barrel
7409,936749134809923953,SStrip::Barrel
7410,936749134809923954,SStrip::Barrel
7411,936749134809923955,SStrip::Barrel
7412,936749134809923956,SStrip::Barrel
7413,936749134809923957,SStrip::Barrel
7414,936749134809923958,SStrip::Barrel
7415,936749134809923959,SStrip::Barrel
7416,936749134809923960,SStrip::Barrel
7417,936749134809923961,SStrip::Barrel
7418,936749134809923962,SStrip::Barrel
7419,936749134809923963,SStrip::Barrel
7420,936749134809923964,SStrip::Barrel
7421,936749134809923965,SStrip::Barrel
7422,936749134809923966,SStrip::Barrel
7423,936749134809923967,SStrip::Barrel
7424,936749134809923968,SStrip::Barrel
7425,936749134809923969,SStrip::Barrel
7426,936749134809923970,SStrip::Barrel
7427,936749134809923971,SStrip::Barrel
7428,936749134809923972,SStrip::Barrel
7429,936749134809923973,SStrip::Barrel
7430,936749134809923974,SStrip::Barrel
7431,936749134809923975,SStrip::Barrel
7432,936749134809923976,SStrip::Barrel
7433,936749134809923977,SStrip::Barrel
7434,936749134809923978,SStrip::Barrel
7435,936749134809923979,SStrip::Barrel
7436,936749134809923980,SStrip::Barrel
7437,936749134809923981,SStrip::Barrel
7438,936749134809923982,SStrip::Barrel
7439,936749134809923983,SStrip::Barrel
7440,936749134809923984,SStrip::Barrel
7441,936749134809923985,SStrip::Barrel
7442,936749134809923986,SStrip::Barrel
7443,936749134809923987,SStrip::Barrel
7444,936749134809923988,SStrip::Barrel
7445,936749134809923989,SStrip::Barrel
7446,936749134809923990,SStrip::Barrel
7447,936749134809923991,SStrip::Barrel
7448,936749134809923992,SStrip::Barrel
7449,936749134809923993,SStrip::Barrel
7450,936749134809923994,SStrip::Barrel
7451,936749134809923995,SStrip::Barrel
7452,936749134809923996,SStrip::Barrel
7453,936749134809923997,SStrip::Barrel
7454,936749134809923998,SStrip::Barrel
7455,936749134809923999,SStrip::Barrel
7456,936749134809924000,SStrip::Barrel
7457,936749134809924001,SStrip::Barrel
7458,936749134809924002,SStrip::Barrel
7459,936749134809924003,SStrip::Barrel
7460,936749134809924004,SStrip::Barrel
7461,936749134809924005,SStrip::Barrel
7462,936749134809924006,SStrip::Barrel
7463,936749134809924007,SStrip::Barrel
7464,936749134809924008,SStrip::Barrel
7465,936749134809924009,SStrip::Barrel
7466,936749134809924010,SStrip::Barrel
7467,936749134809924011,SStrip::Barrel
7468,936749134809924012,SStrip::Barrel
7469,936749134809924013,SStrip::Barrel
7470,936749134809924014,SStrip::Barrel
7471,936749134809924015,SStrip::Barrel
7472,936749134809924016,SStrip::Barrel
7473,936749134809924017,SStrip::Barrel
7474,936749134809924018,SStrip::Barrel
7475,936749134809924019,SStrip::Barrel
7476,936749134809924020,SStrip::Barrel
7477,936749134809924021,SStrip::Barrel
7478,936749134809924022,SStrip::Barrel
7479,936749134809924023,SStrip::Barrel
7480,936749134809924024,SStrip::Barrel
7481,936749134809924025,SStrip::Barrel
7482,936749134809924026,SStrip::Barrel
7483,936749134809924027,SStrip::Barrel
7484,936749134809924028,SStrip::Barrel
7485,936749134809924029,SStrip::Barrel
7486,936749134809924030,SStrip::Barrel
7487,936749134809924031,SStrip::Barrel
7488,936749134809924032,SStrip::Barrel
7489,936749134809924033,SStrip::Barrel
7490,936749134809924034,SStrip::Barrel
7491,936749134809924035,SStrip::Barrel
7492,936749134809924036,SStrip::Barrel
7493,936749134809924037,SStrip::Barrel
7494,936749134809924038,SStrip::Barrel
7495,936749134809924039,SStrip::Barrel
7496,936749134809924040,SStrip::Barrel
7497,936749134809924041,SStrip::Barrel
7498,936749134809924042,SStrip::Barrel
7499,936749134809924043,SStrip::Barrel
7500,936749134809924044,SStrip::Barrel
7501,936749134809924045,SStrip::Barrel
7502,936749134809924046,SStrip::Barrel
7503,936749134809924047,SStrip::Barrel
7504,936749134809924048,SStrip::Barrel
7505,936749134809924049,SStrip::Barrel
7506,936749134809924050,SStrip::Barrel
7507,936749134809924051,SStrip::Barrel
7508,936749134809924052,SStrip::Barrel
7509,936749134809924053,SStrip::Barrel
7510,936749134809924054,SStrip::Barrel
7511,936749134809924055,SStrip::Barrel
7512,936749134809924056,SStrip::Barrel
7513,936749134809924057,SStrip::Barrel
7514,936749134809924058,SStrip::Barrel
7515,936749134809924059,SStrip::Barrel
7516,936749134809924060,SStrip::Barrel
7517,936749134809924061,SStrip::Barrel
7518,936749134809924062,SStrip::Barrel
7519,936749134809924063,SStrip::Barrel
7520,936749134809924064,SStrip::Barrel
7521,936749134809924065,SStrip::Barrel
7522,936749134809924066,SStrip::Barrel
7523,936749134809924067,SStrip::Barrel
7524,936749134809924068,SStrip::Barrel
7525,936749134809924069,SStrip::Barrel
7526,936749134809924070,SStrip::Barrel
7527,936749134809924071,SStrip::Barrel
7528,936749134809924072,SStrip::Barrel
7529,936749134809924073,SStrip::Barrel
7530,936749134809924074,SStrip::Barrel
7531,936749134809924075,SStrip::Barrel
7532,936749134809924076,SStrip::Barrel
7533,936749134809924077,SStrip::Barrel
7534,936749134809924078,SStrip::Barrel
7535,936749134809924079,SStrip::Barrel
7536,936749134809924080,SStrip::Barrel
7537,936749134809924081,SStrip::Barrel
7538,936749134809924082,SStrip::Barrel
7539,936749134809924083,SStrip::Barrel
7540,936749134809924084,SStrip::Barrel
7541,936749134809924085,SStrip::Barrel
7542,936749134809924086,SStrip::Barrel
7543,936749134809924087,SStrip::Barrel
7544,936749134809924088,SStrip::Barrel
7545,936749134809924089,SStrip::Barrel
7546,936749134809924090,SStrip::Barrel
7547,936749134809924091,SStrip::Barrel
7548,936749134809924092,SStrip::Barrel
7549,936749134809924093,SStrip::Barrel
7550,936749134809924094,SStrip::Barrel
7551,936749134809924095,SStrip::Barrel
7552,936749134809924096,SStrip::Barrel
7553,936749134809924097,SStrip::Barrel
7554,936749134809924098,SStrip::Barrel
7555,936749134809924099,SStrip::Barrel
7556,936749134809924100,SStrip::Barrel
7557,936749134809924101,SStrip::Barrel
7558,936749134809924102,SStrip::Barrel
7559,936749134809924103,SStrip::Barrel
7560,936749134809924104,SStrip::Barrel
7561,936749134809924105,SStrip::Barrel
7562,936749134809924106,SStrip::Barrel
7563,936749134809924107,SStrip::Barrel
7564,936749134809924108,SStrip::Barrel
7565,936749134809924109,SStrip::Barrel
7566,936749134809924110,SStrip::Barrel
7567,936749134809924111,SStrip::Barrel
7568,936749134809924112,SStrip::Barrel
7569,936749134809924113,SStrip::Barrel
7570,936749134809924114,SStrip::Barrel
7571,936749134809924115,SStrip::Barrel
7572,936749134809924116,SStrip::Barrel
7573,936749134809924117,SStrip::Barrel
7574,936749134809924118,SStrip::Barrel
7575,936749134809924119,SStrip::Barrel
7576,936749134809924120,SStrip::Barrel
7577,936749134809924121,SStrip::Barrel
7578,936749134809924122,SStrip::Barrel
7579,936749134809924123,SStrip::Barrel
7580,936749134809924124,SStrip::Barrel
7581,936749134809924125,SStrip::Barrel
7582,936749134809924126,SStrip::Barrel
7583,936749134809924127,SStrip::Barrel
7584,936749134809924128,SStrip::Barrel
7585,936749134809924129,SStrip::Barrel
7586,936749134809924130,SStrip::Barrel
7587,936749134809924131,SStrip::Barrel
7588,936749134809924132,SStrip::Barrel
7589,936749134809924133,SStrip::Barrel
7590,936749134809924134,SStrip::Barrel
7591,936749134809924135,SStrip::Barrel
7592,936749134809924136,SStrip::Barrel
7593,936749134809924137,SStrip::Barrel
7594,936749134809924138,SStrip::Barrel
7595,936749134809924139,SStrip::Barrel
7596,936749134809924140,SStrip::Barrel
7597,936749134809924141,SStrip::Barrel
7598,936749134809924142,SStrip::Barrel
7599,936749134809924143,SStrip::Barrel
7600,936749134809924144,SStrip::Barrel
7601,936749134809924145,SStrip::Barrel
7602,936749134809924146,SStrip::Barrel
7603,936749134809924147,SStrip::Barrel
7604,936749134809924148,SStrip::Barrel
7605,936749134809924149,SStrip::Barrel
7606,936749134809924150,SStrip::Barrel
7607,936749134809924151,SStrip::Barrel
7608,936749134809924152,SStrip::Barrel
7609,936749134809924153,SStrip::Barrel
7610,936749134809924154,SStrip::Barrel
7611,936749134809924155,SStrip::Barrel
7612,936749134809924156,SStrip::Barrel
7613,936749134809924157,SStrip::Barrel
7614,936749134809924158,SStrip::Barrel
7615,936749134809924159,SStrip::Barrel
7616,936749134809924160,SStrip::Barrel
7617,936749134809924161,SStrip::Barrel
7618,936749134809924162,SStrip::Barrel
7619,936749134809924163,SStrip::Barrel
7620,936749134809924164,SStrip::Barrel
7621,936749134809924165,SStrip::Barrel
7622,936749134809924166,SStrip::Barrel
7623,936749134809924167,SStrip::Barrel
7624,936749134809924168,SStrip::Barrel
7625,936749134809924169,SStrip::Barrel
7626,936749134809924170,SStrip::Barrel
7627,936749134809924171,SStrip::Barrel
7628,936749134809924172,SStrip::Barrel
7629,936749134809924173,SStrip::Barrel
7630,936749134809924174,SStrip::Barrel
7631,936749134809924175,SStrip::Barrel
7632,936749134809924176,SStrip::Barrel
7633,936749134809924177,SStrip::Barrel
7634,936749134809924178,SStrip::Barrel
7635,936749134809924179,SStrip::Barrel
7636,936749134809924180,SStrip::Barrel
7637,936749134809924181,SStrip::Barrel
7638,936749134809924182,SStrip::Barrel
7639,936749134809924183,SStrip::Barrel
7640,936749134809924184,SStrip::Barrel
7641,936749134809924185,SStrip::Barrel
7642,936749134809924186,SStrip::Barrel
7643,936749134809924187,SStrip::Barrel
7644,936749134809924188,SStrip::Barrel
7645,936749134809924189,SStrip::Barrel
7646,936749134809924190,SStrip::Barrel
7647,936749134809924191,SStrip::Barrel
7648,936749134809924192,SStrip::Barrel
7649,936749134809924193,SStrip::Barrel
7650,936749134809924194,SStrip::Barrel
7651,936749134809924195,SStrip::Barrel
7652,936749134809924196,SStrip::Barrel
7653,936749134809924197,SStrip::Barrel
7654,936749134809924198,SStrip::Barrel
7655,936749134809924199,SStrip::Barrel
7656,936749134809924200,SStrip::Barrel
7657,936749134809924201,SStrip::Barrel
7658,936749134809924202,SStrip::Barrel
7659,936749134809924203,SStrip::Barrel
7660,936749134809924204,SStrip::Barrel
7661,936749134809924205,SStrip::Barrel
7662,936749134809924206,SStrip::Barrel
7663,936749134809924207,SStrip::Barrel
7664,936749134809924208,SStrip::Barrel
7665,936749134809924209,SStrip::Barrel
7666,936749134809924210,SStrip::Barrel
7667,936749134809924211,SStrip::Barrel
7668,936749134809924212,SStrip::Barrel
7669,936749134809924213,SStrip::Barrel
7670,936749134809924214,SStrip::Barrel
7671,936749134809924215,SStrip::Barrel
7672,936749134809924216,SStrip::Barrel
7673,936749134809924217,SStrip::Barrel
7674,936749134809924218,SStrip::Barrel
7675,936749134809924219,SStrip::Barrel
7676,936749134809924220,SStrip::Barrel
7677,936749134809924221,SStrip::Barrel
7678,936749134809924222,SStrip::Barrel
7679,936749134809924223,SStrip::Barrel
7680,936749134809924224,SStrip::Barrel
7681,936749134809924225,SStrip::Barrel
7682,936749134809924226,SStrip::Barrel
7683,936749134809924227,SStrip::Barrel
7684,936749134809924228,SStrip::Barrel
7685,936749134809924229,SStrip::Barrel
7686,936749134809924230,SStrip::Barrel
7687,936749134809924231,SStrip::Barrel
7688,936749134809924232,SStrip::Barrel
7689,936749134809924233,SStrip::Barrel
7690,936749134809924234,SStrip::Barrel
7691,936749134809924235,SStrip::Barrel
7692,936749134809924236,SStrip::Barrel
7693,936749134809924237,SStrip::Barrel
7694,936749134809924238,SStrip::Barrel
7695,936749134809924239,SStrip::Barrel
7696,936749134809924240,SStrip::Barrel
7697,936749134809924241,SStrip::Barrel
7698,936749134809924242,SStrip::Barrel
7699,936749134809924243,SStrip::Barrel
7700,936749134809924244,SStrip::Barrel
7701,936749134809924245,SStrip::Barrel
7702,936749134809924246,SStrip::Barrel
7703,936749134809924247,SStrip::Barrel
7704,936749134809924248,SStrip::Barrel
7705,936749134809924249,SStrip::Barrel
7706,936749134809924250,SStrip::Barrel
7707,936749134809924251,SStrip::Barrel
7708,936749134809924252,SStrip::Barrel
7709,936749134809924253,SStrip::Barrel
7710,936749134809924254,SStrip::Barrel
7711,936749134809924255,SStrip::Barrel
7712,936749134809924256,SStrip::Barrel
7713,936749134809924257,SStrip::Barrel
7714,936749134809924258,SStrip::Barrel
7715,936749134809924259,SStrip::Barrel
7716,936749134809924260,SStrip::Barrel
7717,936749134809924261,SStrip::Barrel
7718,936749134809924262,SStrip::Barrel
7719,936749134809924263,SStrip::Barrel
7720,936749134809924264,SStrip::Barrel
7721,936749134809924265,SStrip::Barrel
7722,936749134809924266,SStrip::Barrel
7723,936749134809924267,SStrip::Barrel
7724,936749134809924268,SStrip::Barrel
7725,936749134809924269,SStrip::Barrel
7726,936749134809924270,SStrip::Barrel
7727,936749134809924271,SStrip::Barrel
7728,936749134809924272,SStrip::Barrel
7729,936749134809924273,SStrip::Barrel
7730,936749134809924274,SStrip::Barrel
7731,936749134809924275,SStrip::Barrel
7732,936749134809924276,SStrip::Barrel
7733,936749134809924277,SStrip::Barrel
7734,936749134809924278,SStrip::Barrel
7735,936749134809924279,SStrip::Barrel
7736,936749134809924280,SStrip::Barrel
7737,936749134809924281,SStrip::Barrel
7738,936749134809924282,SStrip::Barrel
7739,936749134809924283,SStrip::Barrel
7740,936749134809924284,SStrip::Barrel
7741,936749134809924285,SStrip::Barrel
7742,936749134809924286,SStrip::Barrel
7743,936749134809924287,SStrip::Barrel
7744,936749134809924288,SStrip::Barrel
7745,936749134809924289,SStrip::Barrel
7746,936749134809924290,SStrip::Barrel
7747,936749134809924291,SStrip::Barrel
7748,936749134809924292,SStrip::Barrel
7749,936749134809924293,SStrip::Barrel
7750,936749134809924294,SStrip::Barrel
7751,936749134809924295,SStrip::Barrel
7752,936749134809924296,SStrip::Barrel
7753,936749134809924297,SStrip::Barrel
7754,936749134809924298,SStrip::Barrel
7755,936749134809924299,SStrip::Barrel
7756,936749134809924300,SStrip::Barrel
7757,936749134809924301,SStrip::Barrel
7758,936749134809924302,SStrip::Barrel
7759,936749134809924303,SStrip::Barrel
7760,936749134809924304,SStrip::Barrel
7761,936749134809924305,SStrip::Barrel
7762,936749134809924306,SStrip::Barrel
7763,936749134809924307,SStrip::Barrel
7764,936749134809924308,SStrip::Barrel
7765,936749134809924309,SStrip::Barrel
7766,936749134809924310,SStrip::Barrel
7767,936749134809924311,SStrip::Barrel
7768,936749134809924312,SStrip::Barrel
7769,936749134809924313,SStrip::Barrel
7770,936749134809924314,SStrip::Barrel
7771,936749134809924315,SStrip::Barrel
7772,936749134809924316,SStrip::Barrel
7773,936749134809924317,SStrip::Barrel
7774,936749134809924318,SStrip::Barrel
7775,936749134809924319,SStrip::Barrel
7776,936749134809924320,SStrip::Barrel
7777,936749134809924321,SStrip::Barrel
7778,936749134809924322,SStrip::Barrel
7779,936749134809924323,SStrip::Barrel
7780,936749134809924324,SStrip::Barrel
7781,936749134809924325,SStrip::Barrel
7782,936749134809924326,SStrip::Barrel
7783,936749134809924327,SStrip::Barrel
7784,936749134809924328,SStrip::Barrel
7785,936749134809924329,SStrip::Barrel
7786,936749134809924330,SStrip::Barrel
7787,936749134809924331,SStrip::Barrel
7788,936749134809924332,SStrip::Barrel
7789,936749134809924333,SStrip::Barrel
7790,936749134809924334,SStrip::Barrel
7791,936749134809924335,SStrip::Barrel
7792,936749134809924336,SStrip::Barrel
7793,936749134809924337,SStrip::Barrel
7794,936749134809924338,SStrip::Barrel
7795,936749134809924339,SStrip::Barrel
7796,936749134809924340,SStrip::Barrel
7797,936749134809924341,SStrip::Barrel
7798,936749134809924342,SStrip::Barrel
7799,936749134809924343,SStrip::Barrel
7800,936749134809924344,SStrip::Barrel
7801,936749134809924345,SStrip::Barrel
7802,936749134809924346,SStrip::Barrel
7803,936749134809924347,SStrip::Barrel
7804,936749134809924348,SStrip::Barrel
7805,936749134809924349,SStrip::Barrel
7806,936749134809924350,SStrip::Barrel
7807,936749134809924351,SStrip::Barrel
7808,936749134809924352,SStrip::Barrel
7809,936749134809924353,SStrip::Barrel
7810,936749134809924354,SStrip::Barrel
7811,936749134809924355,SStrip::Barrel
7812,936749134809924356,SStrip::Barrel
7813,936749134809924357,SStrip::Barrel
7814,936749134809924358,SStrip::Barrel
7815,936749134809924359,SStrip::Barrel
7816,936749134809924360,SStrip::Barrel
7817,936749134809924361,SStrip::Barrel
7818,936749134809924362,SStrip::Barrel
7819,936749134809924363,SStrip::Barrel
7820,936749134809924364,SStrip::Barrel
7821,936749134809924365,SStrip::Barrel
7822,936749134809924366,SStrip::Barrel
7823,936749134809924367,SStrip::Barrel
7824,936749134809924368,SStrip::Barrel
7825,936749134809924369,SStrip::Barrel
7826,936749134809924370,SStrip::Barrel
7827,936749134809924371,SStrip::Barrel
7828,936749134809924372,SStrip::Barrel
7829,936749134809924373,SStrip::Barrel
7830,936749134809924374,SStrip::Barrel
7831,936749134809924375,SStrip::Barrel
7832,936749134809924376,SStrip::Barrel
7833,936749134809924377,SStrip::Barrel
7834,936749134809924378,SStrip::Barrel
7835,936749134809924379,SStrip::Barrel
7836,936749134809924380,SStrip::Barrel
7837,936749134809924381,SStrip::Barrel
7838,936749134809924382,SStrip::Barrel
7839,936749134809924383,SStrip::Barrel
7840,936749134809924384,SStrip::Barrel
7841,936749134809924385,SStrip::Barrel
7842,936749134809924386,SStrip::Barrel
7843,936749134809924387,SStrip::Barrel
7844,936749134809924388,SStrip::Barrel
7845,936749134809924389,SStrip::Barrel
7846,936749134809924390,SStrip::Barrel
7847,936749134809924391,SStrip::Barrel
7848,936749134809924392,SStrip::Barrel
7849,936749134809924393,SStrip::Barrel
7850,936749134809924394,SStrip::Barrel
7851,936749134809924395,SStrip::Barrel
7852,936749134809924396,SStrip::Barrel
7853,936749134809924397,SStrip::Barrel
7854,936749134809924398,SStrip::Barrel
7855,936749134809924399,SStrip::Barrel
7856,936749134809924400,SStrip::Barrel
7857,936749134809924401,SStrip::Barrel
7858,936749134809924402,SStrip::Barrel
7859,936749134809924403,SStrip::Barrel
7860,936749134809924404,SStrip::Barrel
7861,936749134809924405,SStrip::Barrel
7862,936749134809924406,SStrip::Barrel
7863,936749134809924407,SStrip::Barrel
7864,936749134809924408,SStrip::Barrel
7865,936749134809924409,SStrip::Barrel
7866,936749134809924410,SStrip::Barrel
7867,936749134809924411,SStrip::Barrel
7868,936749134809924412,SStrip::Barrel
7869,936749134809924413,SStrip::Barrel
7870,936749134809924414,SStrip::Barrel
7871,936749134809924415,SStrip::Barrel
7872,936749134809924416,SStrip::Barrel
7873,936749134809924417,SStrip::Barrel
7874,936749134809924418,SStrip::Barrel
7875,936749134809924419,SStrip::Barrel
7876,936749134809924420,SStrip::Barrel
7877,936749134809924421,SStrip::Barrel
7878,936749134809924422,SStrip::Barrel
7879,936749134809924423,SStrip::Barrel
7880,936749134809924424,SStrip::Barrel
7881,936749134809924425,SStrip::Barrel
7882,936749134809924426,SStrip::Barrel
7883,936749134809924427,SStrip::Barrel
7884,936749134809924428,SStrip::Barrel
7885,936749134809924429,SStrip::Barrel
7886,936749134809924430,SStrip::Barrel
7887,936749134809924431,SStrip::Barrel
7888,936749134809924432,SStrip::Barrel
7889,936749134809924433,SStrip::Barrel
7890,936749134809924434,SStrip::Barrel
7891,936749134809924435,SStrip::Barrel
7892,936749134809924436,SStrip::Barrel
7893,936749134809924437,SStrip::Barrel
7894,936749134809924438,SStrip::Barrel
7895,936749134809924439,SStrip::Barrel
7896,936749134809924440,SStrip::Barrel
7897,936749134809924441,SStrip::Barrel
7898,936749134809924442,SStrip::Barrel
7899,936749134809924443,SStrip::Barrel
7900,936749134809924444,SStrip::Barrel
7901,936749134809924445,SStrip::Barrel
7902,936749134809924446,SStrip::Barrel
7903,936749134809924447,SStrip::Barrel
7904,936749134809924448,SStrip::Barrel
7905,936749134809924449,SStrip::Barrel
7906,936749134809924450,SStrip::Barrel
7907,936749134809924451,SStrip::Barrel
7908,936749134809924452,SStrip::Barrel
7909,936749134809924453,SStrip::Barrel
7910,936749134809924454,SStrip::Barrel
7911,936749134809924455,SStrip::Barrel
7912,936749134809924456,SStrip::Barrel
7913,936749134809924457,SStrip::Barrel
7914,936749134809924458,SStrip::Barrel
7915,936749134809924459,SStrip::Barrel
7916,936749134809924460,SStrip::Barrel
7917,936749134809924461,SStrip::Barrel
7918,936749134809924462,SStrip::Barrel
7919,936749134809924463,SStrip::Barrel
7920,936749134809924464,SStrip::Barrel
7921,936749134809924465,SStrip::Barrel
7922,936749134809924466,SStrip::Barrel
7923,936749134809924467,SStrip::Barrel
7924,936749134809924468,SStrip::Barrel
7925,936749134809924469,SStrip::Barrel
7926,936749134809924470,SStrip::Barrel
7927,936749134809924471,SStrip::Barrel
7928,936749134809924472,SStrip::Barrel
7929,936749134809924473,SStrip::Barrel
7930,936749134809924474,SStrip::Barrel
7931,936749134809924475,SStrip::Barrel
7932,936749134809924476,SStrip::Barrel
7933,936749134809924477,SStrip::Barrel
7934,936749134809924478,SStrip::Barrel
7935,936749134809924479,SStrip::Barrel
7936,936749134809924480,SStrip::Barrel
7937,936749134809924481,SStrip::Barrel
7938,936749134809924482,SStrip::Barrel
7939,936749134809924483,SStrip::Barrel
7940,936749134809924484,SStrip::Barrel
7941,936749134809924485,SStrip::Barrel
7942,936749134809924486,SStrip::Barrel
7943,936749134809924487,SStrip::Barrel
7944,936749134809924488,SStrip::Barrel
7945,936749134809924489,SStrip::Barrel
7946,936749134809924490,SStrip::Barrel
7947,936749134809924491,SStrip::Barrel
7948,936749134809924492,SStrip::Barrel
7949,936749134809924493,SStrip::Barrel
7950,936749134809924494,SStrip::Barrel
7951,936749134809924495,SStrip::Barrel
7952,936749134809924496,SStrip::Barrel
7953,936749134809924497,SStrip::Barrel
7954,936749134809924498,SStrip::Barrel
7955,936749134809924499,SStrip::Barrel
7956,936749134809924500,SStrip::Barrel
7957,936749134809924501,SStrip::Barrel
7958,936749134809924502,SStrip::Barrel
7959,936749134809924503,SStrip::Barrel
7960,936749134809924504,SStrip::Barrel
7961,936749134809924505,SStrip::Barrel
7962,936749134809924506,SStrip::Barrel
7963,936749134809924507,SStrip::Barrel
7964,936749134809924508,SStrip::Barrel
7965,936749134809924509,SStrip::Barrel
7966,936749134809924510,SStrip::Barrel
7967,936749134809924511,SStrip::Barrel
7968,936749134809924512,SStrip::Barrel
7969,936749134809924513,SStrip::Barrel
7970,936749134809924514,SStrip::Barrel
7971,936749134809924515,SStrip::Barrel
7972,936749134809924516,SStrip::Barrel
7973,936749134809924517,SStrip::Barrel
7974,936749134809924518,SStrip::Barrel
7975,936749134809924519,SStrip::Barrel
7976,936749134809924520,SStrip::Barrel
7977,936749134809924521,SStrip::Barrel
7978,936749134809924522,SStrip::Barrel
7979,936749134809924523,SStrip::Barrel
7980,936749134809924524,SStrip::Barrel
7981,936749134809924525,SStrip::Barrel
7982,936749134809924526,SStrip::Barrel
7983,936749134809924527,SStrip::Barrel
7984,936749134809924528,SStrip::Barrel
7985,936749134809924529,SStrip::Barrel
7986,936749134809924530,SStrip::Barrel
7987,936749134809924531,SStrip::Barrel
7988,936749134809924532,SStrip::Barrel
7989,936749134809924533,SStrip::Barrel
7990,936749134809924534,SStrip::Barrel
7991,936749134809924535,SStrip::Barrel
7992,936749134809924536,SStrip::Barrel
7993,936749134809924537,SStrip::Barrel
7994,936749134809924538,SStrip::Barrel
7995,936749134809924539,SStrip::Barrel
7996,936749134809924540,SStrip::Barrel
7997,936749134809924541,SStrip::Barrel
7998,936749134809924542,SStrip::Barrel
7999,936749134809924543,SStrip::Barrel
8000,936749134809924544,SStrip::Barrel
8001,936749134809924545,SStrip::Barrel
8002,936749134809924546,SStrip::Barrel
8003,936749134809924547,SStrip::Barrel
8004,936749134809924548,SStrip::Barrel
8005,936749134809924549,SStrip::Barrel
8006,936749134809924550,SStrip::Barrel
8007,936749134809924551,SStrip::Barrel
8008,936749134809924552,SStrip::Barrel
8009,936749134809924553,SStrip::Barrel
8010,936749134809924554,SStrip::Barrel
8011,936749134809924555,SStrip::Barrel
8012,936749134809924556,SStrip::Barrel
8013,936749134809924557,SStrip::Barrel
8014,936749134809924558,SStrip::Barrel
8015,936749134809924559,SStrip::Barrel
8016,936749134809924560,SStrip::Barrel
8017,936749134809924561,SStrip::Barrel
8018,936749134809924562,SStrip::Barrel
8019,936749134809924563,SStrip::Barrel
8020,936749134809924564,SStrip::Barrel
8021,936749134809924565,SStrip::Barrel
8022,936749134809924566,SStrip::Barrel
8023,936749134809924567,SStrip::Barrel
8024,936749134809924568,SStrip::Barrel
8025,936749134809924569,SStrip::Barrel
8026,936749134809924570,SStrip::Barrel
8027,936749134809924571,SStrip::Barrel
8028,936749134809924572,SStrip::Barrel
8029,936749134809924573,SStrip::Barrel
8030,936749134809924574,SStrip::Barrel
8031,936749134809924575,SStrip::Barrel
8032,936749134809924576,SStrip::Barrel
8033,936749134809924577,SStrip::Barrel
8034,936749134809924578,SStrip::Barrel
8035,936749134809924579,SStrip::Barrel
8036,936749134809924580,SStrip::Barrel
8037,936749134809924581,SStrip::Barrel
8038,936749134809924582,SStrip::Barrel
8039,936749134809924583,SStrip::Barrel
8040,936749134809924584,SStrip::Barrel
8041,936749134809924585,SStrip::Barrel
8042,936749134809924586,SStrip::Barrel
8043,936749134809924587,SStrip::Barrel
8044,936749134809924588,SStrip::Barrel
8045,936749134809924589,SStrip::Barrel
8046,936749134809924590,SStrip::Barrel
8047,936749134809924591,SStrip::Barrel
8048,936749134809924592,SStrip::Barrel
8049,936749134809924593,SStrip::Barrel
8050,936749134809924594,SStrip::Barrel
8051,936749134809924595,SStrip::Barrel
8052,936749134809924596,SStrip::Barrel
8053,936749134809924597,SStrip::Barrel
8054,936749134809924598,SStrip::Barrel
8055,936749134809924599,SStrip::Barrel
8056,936749134809924600,SStrip::Barrel
8057,936749134809924601,SStrip::Barrel
8058,936749134809924602,SStrip::Barrel
8059,936749134809924603,SStrip::Barrel
8060,936749134809924604,SStrip::Barrel
8061,936749134809924605,SStrip::Barrel
8062,936749134809924606,SStrip::Barrel
8063,936749134809924607,SStrip::Barrel
8064,936749134809924608,SStrip::Barrel
8065,936749134809924609,SStrip::Barrel
8066,936749134809924610,SStrip::Barrel
8067,936749134809924611,SStrip::Barrel
8068,936749134809924612,SStrip::Barrel
8069,936749134809924613,SStrip::Barrel
8070,936749134809924614,SStrip::Barrel
8071,936749134809924615,SStrip::Barrel
8072,936749134809924616,SStrip::Barrel
8073,936749134809924617,SStrip::Barrel
8074,936749134809924618,SStrip::Barrel
8075,936749134809924619,SStrip::Barrel
8076,936749134809924620,SStrip::Barrel
8077,936749134809924621,SStrip::Barrel
8078,936749134809924622,SStrip::Barrel
8079,936749134809924623,SStrip::Barrel
8080,936749134809924624,SStrip::Barrel
8081,936749134809924625,SStrip::Barrel
8082,936749134809924626,SStrip::Barrel
8083,936749134809924627,SStrip::Barrel
8084,936749134809924628,SStrip::Barrel
8085,936749134809924629,SStrip::Barrel
8086,936749134809924630,SStrip::Barrel
8087,936749134809924631,SStrip::Barrel
8088,936749134809924632,SStrip::Barrel
8089,936749134809924633,SStrip::Barrel
8090,936749134809924634,SStrip::Barrel
8091,936749134809924635,SStrip::Barrel
8092,936749134809924636,SStrip::Barrel
8093,936749134809924637,SStrip::Barrel
8094,936749134809924638,SStrip::Barrel
8095,936749134809924639,SStrip::Barrel
8096,936749134809924640,SStrip::Barrel
